"year","Source","Target","s_dept","t_dept"
1999,12,3530,"CS","CS"
1999,21,30,"BIO","BIO"
1999,28,2778,"CS","CS"
1999,28,2778,"CS","CS"
1999,30,2180,"BIO","BIO"
1999,30,95,"BIO","BIO"
1999,30,2227,"BIO","BIO"
1999,95,2180,"BIO","BIO"
1999,2180,2227,"BIO","BIO"
1999,95,2227,"BIO","BIO"
1999,31,1570,"BIO","BIO"
1999,43,3110,"BIO","BIO"
1999,1785,3110,"BIO","BIO"
1999,43,1785,"BIO","BIO"
1999,44,619,"CS","CS"
1999,55,3363,"BIO","CS"
1999,63,3690,"CS","CS"
1999,63,3690,"CS","CS"
1999,70,2360,"BIO","BIO"
1999,2717,3340,"CS","CS"
1999,71,3340,"CS","CS"
1999,71,2717,"CS","CS"
1999,2717,3340,"CS","CS"
1999,71,3340,"CS","CS"
1999,71,2717,"CS","CS"
1999,73,3668,"CS","CS"
1999,73,3334,"CS","CS"
1999,73,3668,"CS","CS"
1999,467,3668,"BIO","CS"
1999,2369,3668,"CS","CS"
1999,73,467,"CS","BIO"
1999,73,2369,"CS","CS"
1999,467,2369,"BIO","CS"
1999,74,2153,"BIO","BIO"
1999,74,1246,"BIO","BIO"
1999,74,1246,"BIO","BIO"
1999,77,475,"CS","CS"
1999,77,475,"CS","CS"
1999,78,3777,"CS","CS"
1999,79,997,"BIO","BIO"
1999,81,1082,"CS","CS"
1999,145,1082,"CS","CS"
1999,73,1082,"CS","CS"
1999,646,1082,"CS","CS"
1999,81,145,"CS","CS"
1999,73,81,"CS","CS"
1999,81,646,"CS","CS"
1999,73,145,"CS","CS"
1999,145,646,"CS","CS"
1999,73,646,"CS","CS"
1999,83,2863,"BIO","CS"
1999,83,3700,"BIO","BIO"
1999,83,3700,"BIO","BIO"
1999,30,2180,"BIO","BIO"
1999,30,95,"BIO","BIO"
1999,30,2227,"BIO","BIO"
1999,95,2180,"BIO","BIO"
1999,2180,2227,"BIO","BIO"
1999,95,2227,"BIO","BIO"
1999,100,2482,"BIO","BIO"
1999,102,548,"BIO","BIO"
1999,548,3669,"BIO","BIO"
1999,102,3669,"BIO","BIO"
1999,105,2722,"CS","CS"
1999,120,816,"BIO","BIO"
1999,131,1834,"BIO","BIO"
1999,136,1466,"CS","CS"
1999,136,3371,"CS","CS"
1999,136,718,"CS","CS"
1999,718,3371,"CS","CS"
1999,136,1466,"CS","CS"
1999,136,1466,"CS","CS"
1999,143,3975,"CS","CS"
1999,143,3975,"CS","CS"
1999,143,3975,"CS","CS"
1999,160,3773,"BIO","BIO"
1999,170,441,"BIO","BIO"
1999,174,1558,"CS","CS"
1999,174,1558,"CS","CS"
1999,179,3426,"BIO","BIO"
1999,185,2903,"CS","CS"
1999,186,843,"BIO","BIO"
1999,188,1533,"CS","CS"
1999,219,848,"CS","CS"
1999,223,2622,"CS","CS"
1999,223,2622,"CS","CS"
1999,231,4108,"CS","CS"
1999,231,2217,"CS","CS"
1999,236,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,236,913,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,1948,"CS","CS"
1999,1948,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,237,2863,"CS","CS"
1999,242,1831,"CS","CS"
1999,256,1996,"CS","CS"
1999,256,1996,"CS","CS"
1999,256,1996,"CS","CS"
1999,256,1996,"CS","CS"
1999,262,637,"CS","CS"
1999,2144,3395,"CS","CS"
1999,263,3395,"CS","CS"
1999,263,2144,"CS","CS"
1999,273,500,"CS","CS"
1999,273,3586,"CS","CS"
1999,273,1589,"CS","CS"
1999,273,1571,"CS","CS"
1999,274,2778,"CS","CS"
1999,2797,3777,"CS","CS"
1999,278,2797,"CS","CS"
1999,278,3777,"CS","CS"
1999,280,2425,"CS","CS"
1999,281,387,"BIO","BIO"
1999,281,387,"BIO","BIO"
1999,387,898,"BIO","BIO"
1999,281,898,"BIO","BIO"
1999,285,2586,"CS","CS"
1999,287,3658,"BIO","BIO"
1999,287,3658,"BIO","BIO"
1999,289,2921,"CS","CS"
1999,1712,2921,"CS","CS"
1999,289,1712,"CS","CS"
1999,301,1920,"CS","CS"
1999,302,3122,"CS","CS"
1999,302,2903,"CS","CS"
1999,307,1571,"CS","CS"
1999,307,403,"CS","CS"
1999,309,3452,"BIO","BIO"
1999,340,3670,"CS","CS"
1999,2293,2749,"BIO","BIO"
1999,341,2293,"BIO","BIO"
1999,341,2749,"BIO","BIO"
1999,344,3299,"BIO","BIO"
1999,346,3503,"CS","CS"
1999,347,757,"BIO","BIO"
1999,347,757,"BIO","BIO"
1999,348,3395,"CS","CS"
1999,351,1712,"CS","CS"
1999,351,1712,"CS","CS"
1999,351,3502,"CS","CS"
1999,1325,1712,"CS","CS"
1999,351,1712,"CS","CS"
1999,351,1325,"CS","CS"
1999,353,4087,"CS","CS"
1999,353,1139,"CS","CS"
1999,353,4087,"CS","CS"
1999,353,1083,"CS","CS"
1999,353,4087,"CS","CS"
1999,353,1139,"CS","CS"
1999,353,1139,"CS","CS"
1999,353,1139,"CS","CS"
1999,353,4087,"CS","CS"
1999,372,959,"BIO","BIO"
1999,380,3422,"CS","CS"
1999,2323,3422,"CS","CS"
1999,380,2323,"CS","CS"
1999,380,3422,"CS","CS"
1999,2323,3422,"CS","CS"
1999,380,2323,"CS","CS"
1999,385,2392,"CS","CS"
1999,385,2392,"CS","CS"
1999,387,898,"BIO","BIO"
1999,281,387,"BIO","BIO"
1999,387,2715,"BIO","BIO"
1999,281,387,"BIO","BIO"
1999,387,898,"BIO","BIO"
1999,281,898,"BIO","BIO"
1999,387,898,"BIO","BIO"
1999,387,898,"BIO","BIO"
1999,389,3059,"BIO","BIO"
1999,395,2098,"BIO","CS"
1999,397,3057,"CS","CS"
1999,399,3211,"CS","CS"
1999,399,3211,"CS","CS"
1999,399,891,"CS","CS"
1999,401,3786,"CS","CS"
1999,307,403,"CS","CS"
1999,411,2471,"BIO","BIO"
1999,416,844,"CS","CS"
1999,416,844,"CS","CS"
1999,416,844,"CS","CS"
1999,419,2173,"BIO","BIO"
1999,838,2173,"BIO","BIO"
1999,419,838,"BIO","BIO"
1999,421,1117,"BIO","BIO"
1999,425,2852,"BIO","BIO"
1999,170,441,"BIO","BIO"
1999,448,1008,"BIO","BIO"
1999,449,1940,"CS","CS"
1999,1940,2119,"CS","CS"
1999,449,2119,"CS","CS"
1999,449,2511,"CS","CS"
1999,454,3467,"CS","CS"
1999,470,3235,"CS","CS"
1999,77,475,"CS","CS"
1999,77,475,"CS","CS"
1999,485,2059,"CS","CS"
1999,485,1415,"CS","CS"
1999,489,1427,"CS","CS"
1999,489,3183,"CS","CS"
1999,498,3949,"CS","CS"
1999,498,2119,"CS","CS"
1999,498,2119,"CS","CS"
1999,498,2119,"CS","CS"
1999,2119,3949,"CS","CS"
1999,498,3949,"CS","CS"
1999,498,2119,"CS","CS"
1999,500,3298,"CS","CS"
1999,500,3689,"CS","CS"
1999,1571,3689,"CS","CS"
1999,500,1571,"CS","CS"
1999,500,3689,"CS","CS"
1999,505,533,"BIO","BIO"
1999,510,4043,"CS","CS"
1999,510,4043,"CS","CS"
1999,522,2795,"CS","CS"
1999,522,2795,"CS","CS"
1999,538,1953,"CS","CS"
1999,538,1953,"CS","CS"
1999,538,1953,"CS","CS"
1999,538,1953,"CS","CS"
1999,538,1953,"CS","CS"
1999,545,2921,"CS","CS"
1999,545,1712,"CS","CS"
1999,1712,2921,"CS","CS"
1999,545,2586,"CS","CS"
1999,545,4103,"CS","CS"
1999,545,4043,"CS","CS"
1999,4043,4103,"CS","CS"
1999,1181,4108,"CS","CS"
1999,547,1181,"CS","CS"
1999,547,4108,"CS","CS"
1999,547,1181,"CS","CS"
1999,547,3766,"CS","CS"
1999,2330,3766,"CS","CS"
1999,547,2330,"CS","CS"
1999,547,1181,"CS","CS"
1999,547,1181,"CS","CS"
1999,547,1181,"CS","CS"
1999,547,1181,"CS","CS"
1999,1181,4108,"CS","CS"
1999,547,1181,"CS","CS"
1999,547,4108,"CS","CS"
1999,1181,4108,"CS","CS"
1999,547,1181,"CS","CS"
1999,547,4108,"CS","CS"
1999,1181,4108,"CS","CS"
1999,547,1181,"CS","CS"
1999,547,4108,"CS","CS"
1999,1181,4108,"CS","CS"
1999,547,1181,"CS","CS"
1999,547,4108,"CS","CS"
1999,547,1181,"CS","CS"
1999,547,1181,"CS","CS"
1999,102,548,"BIO","BIO"
1999,548,3669,"BIO","BIO"
1999,102,3669,"BIO","BIO"
1999,548,3669,"BIO","BIO"
1999,550,928,"CS","CS"
1999,550,928,"CS","CS"
1999,550,928,"CS","CS"
1999,553,1918,"CS","CS"
1999,553,1918,"CS","CS"
1999,565,887,"BIO","BIO"
1999,528,570,"CS","CS"
1999,575,1025,"CS","CS"
1999,577,4064,"CS","CS"
1999,587,1856,"BIO","BIO"
1999,591,3935,"CS","CS"
1999,597,2163,"CS","CS"
1999,597,2163,"CS","CS"
1999,598,3967,"CS","CS"
1999,598,1498,"CS","CS"
1999,598,1498,"CS","CS"
1999,598,1498,"CS","CS"
1999,598,3967,"CS","CS"
1999,598,3967,"CS","CS"
1999,598,3967,"CS","CS"
1999,598,3967,"CS","CS"
1999,598,1498,"CS","CS"
1999,598,3967,"CS","CS"
1999,604,1880,"CS","CS"
1999,604,2455,"CS","CS"
1999,1880,2455,"CS","CS"
1999,604,1880,"CS","CS"
1999,604,2455,"CS","CS"
1999,1880,2455,"CS","CS"
1999,604,1880,"CS","CS"
1999,608,3267,"CS","CS"
1999,616,1684,"CS","CS"
1999,616,1684,"CS","CS"
1999,44,619,"CS","CS"
1999,620,2424,"BIO","BIO"
1999,624,3640,"CS","CS"
1999,632,691,"BIO","BIO"
1999,262,637,"CS","CS"
1999,638,1219,"CS","CS"
1999,641,3668,"CS","CS"
1999,965,3668,"CS","CS"
1999,641,965,"CS","CS"
1999,1311,2483,"CS","CS"
1999,641,1311,"CS","CS"
1999,1311,3852,"CS","CS"
1999,641,2483,"CS","CS"
1999,2483,3852,"CS","CS"
1999,641,3852,"CS","CS"
1999,644,2179,"CS","CS"
1999,659,2526,"CS","CS"
1999,659,2526,"CS","CS"
1999,659,2526,"CS","CS"
1999,659,2526,"CS","CS"
1999,660,2923,"BIO","BIO"
1999,660,2923,"BIO","BIO"
1999,660,2923,"BIO","BIO"
1999,660,2923,"BIO","BIO"
1999,660,2923,"BIO","BIO"
1999,674,1015,"CS","CS"
1999,674,1694,"CS","CS"
1999,674,2528,"CS","CS"
1999,674,878,"CS","CS"
1999,674,3024,"CS","CS"
1999,674,3024,"CS","CS"
1999,685,3168,"CS","CS"
1999,685,3168,"CS","CS"
1999,632,691,"BIO","BIO"
1999,698,1563,"BIO","BIO"
1999,698,1563,"BIO","BIO"
1999,703,3032,"CS","CS"
1999,1908,3032,"CS","CS"
1999,703,3032,"CS","CS"
1999,703,1908,"CS","CS"
1999,703,3032,"CS","CS"
1999,703,3032,"CS","CS"
1999,705,3933,"CS","CS"
1999,705,3933,"CS","CS"
1999,705,2631,"CS","CS"
1999,711,1099,"BIO","BIO"
1999,711,2603,"BIO","BIO"
1999,711,2603,"BIO","BIO"
1999,713,4184,"BIO","BIO"
1999,715,1757,"CS","CS"
1999,715,1757,"CS","CS"
1999,718,3371,"CS","CS"
1999,720,1205,"BIO","BIO"
1999,725,2117,"CS","CS"
1999,2117,2803,"CS","CS"
1999,725,2803,"CS","CS"
1999,725,2117,"CS","CS"
1999,730,1250,"CS","CS"
1999,732,2746,"BIO","BIO"
1999,733,3191,"CS","CS"
1999,733,3191,"CS","CS"
1999,747,2594,"CS","CS"
1999,347,757,"BIO","BIO"
1999,347,757,"BIO","BIO"
1999,763,1417,"CS","CS"
1999,765,3179,"CS","CS"
1999,770,3922,"CS","CS"
1999,770,2998,"CS","CS"
1999,775,3119,"BIO","BIO"
1999,775,3119,"BIO","BIO"
1999,775,3119,"BIO","BIO"
1999,775,3119,"BIO","BIO"
1999,775,3119,"BIO","BIO"
1999,775,3119,"BIO","BIO"
1999,775,3630,"BIO","BIO"
1999,775,1454,"BIO","BIO"
1999,777,2343,"CS","CS"
1999,777,2179,"CS","CS"
1999,777,2343,"CS","CS"
1999,785,1014,"BIO","BIO"
1999,785,1620,"BIO","BIO"
1999,787,3718,"CS","CS"
1999,2637,3718,"CS","CS"
1999,1025,3718,"CS","CS"
1999,787,2637,"CS","CS"
1999,787,1025,"CS","CS"
1999,1025,2637,"CS","CS"
1999,791,2739,"CS","CS"
1999,120,816,"BIO","BIO"
1999,818,1115,"CS","CS"
1999,836,3192,"BIO","BIO"
1999,419,2173,"BIO","BIO"
1999,838,2173,"BIO","BIO"
1999,419,838,"BIO","BIO"
1999,841,3293,"BIO","BIO"
1999,844,868,"CS","CS"
1999,847,1399,"CS","CS"
1999,848,1062,"CS","CS"
1999,219,848,"CS","CS"
1999,848,2247,"CS","CS"
1999,853,3668,"CS","CS"
1999,467,3668,"BIO","CS"
1999,2369,3668,"CS","CS"
1999,467,853,"BIO","CS"
1999,853,2369,"CS","CS"
1999,467,2369,"BIO","CS"
1999,476,853,"CS","CS"
1999,855,3661,"BIO","BIO"
1999,868,3933,"CS","CS"
1999,844,868,"CS","CS"
1999,868,3933,"CS","CS"
1999,871,3624,"BIO","CS"
1999,872,3849,"CS","CS"
1999,674,878,"CS","CS"
1999,882,3124,"CS","CS"
1999,882,3124,"CS","CS"
1999,882,3124,"CS","CS"
1999,882,3124,"CS","CS"
1999,565,887,"BIO","BIO"
1999,888,3743,"CS","CS"
1999,787,3718,"CS","CS"
1999,893,3718,"CS","CS"
1999,2637,3718,"CS","CS"
1999,1466,3718,"CS","CS"
1999,1025,3718,"CS","CS"
1999,787,893,"CS","CS"
1999,787,2637,"CS","CS"
1999,787,1466,"CS","CS"
1999,787,1025,"CS","CS"
1999,893,2637,"CS","CS"
1999,893,1466,"CS","CS"
1999,893,1025,"CS","CS"
1999,1466,2637,"CS","CS"
1999,1025,2637,"CS","CS"
1999,1025,1466,"CS","CS"
1999,387,898,"BIO","BIO"
1999,387,898,"BIO","BIO"
1999,387,898,"BIO","BIO"
1999,281,387,"BIO","BIO"
1999,387,898,"BIO","BIO"
1999,281,898,"BIO","BIO"
1999,907,1762,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1845,"CS","BIO"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,3873,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,1304,2637,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,2637,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,921,1504,"CS","CS"
1999,921,1504,"CS","CS"
1999,921,1504,"CS","CS"
1999,921,1504,"CS","CS"
1999,921,1504,"CS","CS"
1999,923,3455,"BIO","BIO"
1999,928,3352,"CS","CS"
1999,935,1461,"BIO","CS"
1999,936,1883,"CS","CS"
1999,939,2170,"CS","CS"
1999,939,2170,"CS","CS"
1999,941,2463,"BIO","BIO"
1999,942,3028,"CS","CS"
1999,372,959,"BIO","BIO"
1999,44,960,"CS","CS"
1999,962,2376,"BIO","BIO"
1999,965,3668,"CS","CS"
1999,467,3668,"BIO","CS"
1999,2369,3668,"CS","CS"
1999,467,965,"BIO","CS"
1999,965,2369,"CS","CS"
1999,467,2369,"BIO","CS"
1999,3371,3668,"CS","CS"
1999,965,3668,"CS","CS"
1999,965,3371,"CS","CS"
1999,966,2190,"CS","CS"
1999,968,2228,"CS","CS"
1999,978,1941,"BIO","BIO"
1999,978,1941,"BIO","BIO"
1999,992,1744,"CS","CS"
1999,996,3755,"BIO","BIO"
1999,1006,4026,"CS","CS"
1999,1006,4026,"CS","CS"
1999,1006,4026,"CS","CS"
1999,1006,4026,"CS","CS"
1999,448,1008,"BIO","BIO"
1999,94,1011,"BIO","BIO"
1999,1014,2833,"BIO","BIO"
1999,1014,2833,"BIO","BIO"
1999,674,1015,"CS","CS"
1999,787,3718,"CS","CS"
1999,2637,3718,"CS","CS"
1999,1025,3718,"CS","CS"
1999,787,2637,"CS","CS"
1999,787,1025,"CS","CS"
1999,1025,2637,"CS","CS"
1999,1028,3650,"CS","CS"
1999,1040,3221,"BIO","BIO"
1999,1043,1542,"BIO","BIO"
1999,1043,3278,"BIO","CS"
1999,1043,4137,"BIO","BIO"
1999,1044,2538,"CS","CS"
1999,1044,2538,"CS","CS"
1999,1044,2538,"CS","CS"
1999,1044,2538,"CS","CS"
1999,1050,1066,"CS","CS"
1999,1050,1066,"CS","CS"
1999,1059,3912,"CS","CS"
1999,848,1062,"CS","CS"
1999,1066,3519,"CS","CS"
1999,1066,1909,"CS","CS"
1999,1050,1066,"CS","CS"
1999,1066,1909,"CS","CS"
1999,1050,1066,"CS","CS"
1999,1066,1909,"CS","CS"
1999,1066,1909,"CS","CS"
1999,1050,1066,"CS","CS"
1999,1072,2469,"CS","CS"
1999,1078,2088,"CS","CS"
1999,1078,2088,"CS","CS"
1999,1266,2088,"CS","CS"
1999,1078,2088,"CS","CS"
1999,1078,1266,"CS","CS"
1999,1078,2088,"CS","CS"
1999,1078,2088,"CS","CS"
1999,1078,2088,"CS","CS"
1999,1082,2136,"CS","CS"
1999,1083,2404,"CS","CS"
1999,353,1083,"CS","CS"
1999,353,1588,"CS","CS"
1999,1083,1588,"CS","CS"
1999,1083,2404,"CS","CS"
1999,1083,2404,"CS","CS"
1999,2404,3747,"CS","CS"
1999,1083,3747,"CS","CS"
1999,1083,4039,"CS","CS"
1999,1083,2404,"CS","CS"
1999,711,1099,"BIO","BIO"
1999,1105,2364,"CS","CS"
1999,421,1117,"BIO","BIO"
1999,353,1139,"CS","CS"
1999,353,1139,"CS","CS"
1999,353,1139,"CS","CS"
1999,353,1139,"CS","CS"
1999,1148,3311,"CS","CS"
1999,1148,3743,"CS","CS"
1999,2252,2858,"BIO","CS"
1999,1155,2858,"CS","CS"
1999,2719,2858,"CS","CS"
1999,1155,2252,"CS","BIO"
1999,2252,2719,"BIO","CS"
1999,1155,2719,"CS","CS"
1999,1156,2428,"CS","CS"
1999,1156,2428,"CS","CS"
1999,1156,2428,"CS","CS"
1999,1156,2428,"CS","CS"
1999,1156,2428,"CS","CS"
1999,1156,2428,"CS","CS"
1999,1178,1455,"CS","CS"
1999,1178,2502,"CS","CS"
1999,1178,1455,"CS","CS"
1999,1181,4108,"CS","CS"
1999,1181,4108,"CS","CS"
1999,1181,4108,"CS","CS"
1999,1181,4108,"CS","CS"
1999,1181,4108,"CS","CS"
1999,1181,4108,"CS","CS"
1999,1185,3203,"CS","CS"
1999,1185,3203,"CS","CS"
1999,1185,3203,"CS","CS"
1999,728,1192,"BIO","BIO"
1999,720,1205,"BIO","BIO"
1999,1212,2426,"CS","CS"
1999,1212,2804,"CS","CS"
1999,1212,3519,"CS","CS"
1999,2804,3519,"CS","CS"
1999,1221,1227,"CS","CS"
1999,1221,1227,"CS","CS"
1999,1226,4116,"CS","CS"
1999,1221,1227,"CS","CS"
1999,1221,1227,"CS","CS"
1999,1228,3445,"CS","CS"
1999,1228,3445,"CS","CS"
1999,871,1230,"BIO","BIO"
1999,871,1230,"BIO","BIO"
1999,1243,2996,"CS","CS"
1999,74,1246,"BIO","BIO"
1999,74,1246,"BIO","BIO"
1999,1249,1934,"CS","CS"
1999,730,1250,"CS","CS"
1999,640,1251,"CS","CS"
1999,1083,4039,"CS","CS"
1999,1083,1251,"CS","CS"
1999,1251,4039,"CS","CS"
1999,1251,3363,"CS","CS"
1999,1251,3363,"CS","CS"
1999,1255,2492,"CS","CS"
1999,1266,2088,"CS","CS"
1999,1078,2088,"CS","CS"
1999,1078,1266,"CS","CS"
1999,1272,2326,"BIO","BIO"
1999,1279,3564,"CS","CS"
1999,1280,2041,"CS","CS"
1999,1297,3257,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,1304,2637,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,2637,"CS","CS"
1999,913,1304,"CS","CS"
1999,913,1304,"CS","CS"
1999,1311,2483,"CS","CS"
1999,641,1311,"CS","CS"
1999,1311,3852,"CS","CS"
1999,641,2483,"CS","CS"
1999,2483,3852,"CS","CS"
1999,641,3852,"CS","CS"
1999,1320,1891,"CS","CS"
1999,1320,1891,"CS","CS"
1999,1320,1417,"CS","CS"
1999,1417,1891,"CS","CS"
1999,1320,1891,"CS","CS"
1999,431,1322,"CS","CS"
1999,1322,3338,"CS","CS"
1999,1325,1571,"CS","CS"
1999,1325,1712,"CS","CS"
1999,351,1712,"CS","CS"
1999,351,1325,"CS","CS"
1999,1530,3334,"CS","CS"
1999,1344,3334,"CS","CS"
1999,1344,1530,"CS","CS"
1999,1355,3427,"CS","CS"
1999,1373,1684,"CS","CS"
1999,1378,1580,"CS","CS"
1999,1378,4008,"CS","CS"
1999,1112,1395,"CS","CS"
1999,847,1399,"CS","CS"
1999,1405,1853,"CS","CS"
1999,1405,1853,"CS","CS"
1999,1413,1918,"CS","CS"
1999,1413,1918,"CS","CS"
1999,485,1415,"CS","CS"
1999,1415,4069,"CS","CS"
1999,4069,4119,"CS","CS"
1999,3777,4069,"CS","CS"
1999,1415,4119,"CS","CS"
