"google_id","XDIndicator"
"vxmUoXEAAAAJ","CS"
"vXQdb5kAAAAJ","CS"
"VXvek_AAAAAJ","BIO"
"vxwBs3kAAAAJ","BIO"
"VxWLGyoAAAAJ","CS"
"vY7MdLYAAAAJ","XD"
"VYBH2BsAAAAJ","CS"
"vygtLDcAAAAJ","CS"
"VYOLjl8AAAAJ","BIO"
"vYQAKZwAAAAJ","CS"
"vzfO5TwAAAAJ","CS"
"VZfzecEAAAAJ","BIO"
"vZq8qQ4AAAAJ","BIO"
"vZrIrN4AAAAJ","CS"
"v_2fE7kAAAAJ","XD"
"V_cvqKcAAAAJ","XD"
"v_KM91IAAAAJ","XD"
"w0hg2MoAAAAJ","CS"
"w0Vl_lsAAAAJ","XD"
"W13Tp1IAAAAJ","BIO"
"w1OP2yAAAAAJ","XD"
"W1wn0zAAAAAJ","BIO"
"w20xGA0AAAAJ","BIO"
"W2DsnAkAAAAJ","CS"
"W2V3J2kAAAAJ","BIO"
"W3-SgVAAAAAJ","XD"
"w3uEh7oAAAAJ","BIO"
"W4TCTGQAAAAJ","BIO"
"W4Y0jUIAAAAJ","CS"
"w5HUeWoAAAAJ","BIO"
"W6gQqWcAAAAJ","CS"
"w88NouMAAAAJ","CS"
"W8xJZWMAAAAJ","XD"
"w90wOucAAAAJ","XD"
"w99b8LQAAAAJ","BIO"
"w9oekBcAAAAJ","XD"
"WA9DXAwAAAAJ","CS"
"Waaj7a8AAAAJ","CS"
"WAMUnQ0AAAAJ","BIO"
"WANIT2oAAAAJ","BIO"
"waPNWUYAAAAJ","XD"
"watx0IAAAAAJ","CS"
"wAvLcd4AAAAJ","BIO"
"wb-DKCIAAAAJ","CS"
"wbIMbL8AAAAJ","CS"
"wBwrU9kAAAAJ","BIO"
"WBxUHh4AAAAJ","BIO"
"wbZc9nUAAAAJ","CS"
"Wb_lnjAAAAAJ","CS"
"wCfYkMkAAAAJ","CS"
"wCxzFrMAAAAJ","CS"
"wC_ntLYAAAAJ","CS"
"wdVRIS0AAAAJ","BIO"
"wDYPIQYAAAAJ","XD"
"WE8H3b8AAAAJ","XD"
"We8Oy0EAAAAJ","CS"
"wE9QVowAAAAJ","BIO"
"weEOvS8AAAAJ","BIO"
"WeqC_-MAAAAJ","CS"
"WEQF9DgAAAAJ","CS"
"WfGLzyAAAAAJ","XD"
"wfoOdtgAAAAJ","CS"
"WfS41RAAAAAJ","CS"
"wg3lXyYAAAAJ","CS"
"WGRYgBEAAAAJ","CS"
"WH2KmRgAAAAJ","XD"
"wH5ptyoAAAAJ","BIO"
"whhr40wAAAAJ","BIO"
"WHOHV3AAAAAJ","CS"
"WhOUNxsAAAAJ","XD"
"Why1TLIAAAAJ","BIO"
"wiCTwdYAAAAJ","XD"
"WiIM-MgAAAAJ","CS"
"wil5NhcAAAAJ","BIO"
"wIujAJoAAAAJ","CS"
"wivIgKkAAAAJ","CS"
"wJ4NywgAAAAJ","CS"
"Wj4ZBFIAAAAJ","XD"
"wjPrcoUAAAAJ","XD"
"wkC9xHMAAAAJ","CS"
"WKcmjR8AAAAJ","XD"
"WKfXwHkAAAAJ","BIO"
"wKoaJ-4AAAAJ","XD"
"wLkWxZUAAAAJ","CS"
"WLlk2q4AAAAJ","BIO"
"WLN3QrAAAAAJ","XD"
"WLnFGVsAAAAJ","BIO"
"wlp2c0IAAAAJ","CS"
"WlpF5a0AAAAJ","XD"
"Wlq5rZEAAAAJ","CS"
"wlQYpPUAAAAJ","XD"
"WLsp7pEAAAAJ","CS"
"wLTWHvMAAAAJ","BIO"
"WLvuu74AAAAJ","CS"
"wmWYM34AAAAJ","BIO"
"WnJPVDMAAAAJ","XD"
"WNOWLXAAAAAJ","XD"
"WOAlvmoAAAAJ","XD"
"woqUivYAAAAJ","CS"
"Wov5tYoAAAAJ","CS"
"wOYUPpwAAAAJ","XD"
"wpadxmYAAAAJ","BIO"
"Wph6P_IAAAAJ","CS"
"WPwXQlEAAAAJ","BIO"
"wQ6SdQQAAAAJ","BIO"
"Wq8XTykAAAAJ","XD"
"wQdo-bMAAAAJ","CS"
"wQFijrcAAAAJ","CS"
"wQsQxFoAAAAJ","BIO"
"wQzELzEAAAAJ","BIO"
"wREhVVoAAAAJ","BIO"
"WRlzk3UAAAAJ","CS"
"wRRKmnMAAAAJ","CS"
"wRUow4cAAAAJ","XD"
"wRwQUW8AAAAJ","BIO"
"wrzZzwYAAAAJ","CS"
"Ws0GjboAAAAJ","CS"
"Wsh4RjcAAAAJ","BIO"
"WSN7T_YAAAAJ","XD"
"WSNyy6cAAAAJ","XD"
"wSslNAcAAAAJ","XD"
"wT-9XmoAAAAJ","XD"
"WT2SHy0AAAAJ","XD"
"WtalCkkAAAAJ","CS"
"WTkytQcAAAAJ","BIO"
"Wtm4VtQAAAAJ","XD"
"wtROIIAAAAAJ","BIO"
"wtZwMSgAAAAJ","CS"
"wUArfPgAAAAJ","CS"
"WUb-KZ0AAAAJ","CS"
"wUPKh58AAAAJ","XD"
"WUWmiBcAAAAJ","BIO"
"WV7XovQAAAAJ","XD"
"WwGhXqYAAAAJ","BIO"
"wwkGLrcAAAAJ","XD"
"wX0XpxMAAAAJ","XD"
"WxQyOYQAAAAJ","CS"
"wXtiyQcAAAAJ","CS"
"Wy89g4IAAAAJ","CS"
"wyCIJfQAAAAJ","CS"
"WYctQAQAAAAJ","CS"
"WYcYBMwAAAAJ","CS"
"wYggXHoAAAAJ","CS"
"wYJOq-wAAAAJ","XD"
"WYWEZqgAAAAJ","CS"
"WZjvuBgAAAAJ","BIO"
"WZUJGbsAAAAJ","BIO"
"w_HJY2MAAAAJ","CS"
"W_KpAMcAAAAJ","CS"
"w_Q7iBoAAAAJ","CS"
"X-jrgkEAAAAJ","XD"
"x05pUHsAAAAJ","CS"
"X08l_4IAAAAJ","XD"
"x0OsogEAAAAJ","CS"
"X0XWAGkAAAAJ","XD"
"X1sH8R0AAAAJ","BIO"
"X2Qs7XYAAAAJ","CS"
"X3JCGVIAAAAJ","CS"
"X53rkecAAAAJ","CS"
"x5HHlI0AAAAJ","BIO"
"X5hjyXgAAAAJ","XD"
"X6fRNfUAAAAJ","CS"
"x6OIBq4AAAAJ","CS"
"x7viPbgAAAAJ","XD"
"x8Cp75oAAAAJ","BIO"
"X8g6CdoAAAAJ","BIO"
"x8lYIFEAAAAJ","XD"
"x9kzObUAAAAJ","CS"
"x9tdjFUAAAAJ","BIO"
"xaoz3-gAAAAJ","CS"
"xBUSYEEAAAAJ","XD"
"xBv5ZfkAAAAJ","XD"
"XB_ZhjUAAAAJ","BIO"
"XC1a3icAAAAJ","BIO"
"XcaEg-cAAAAJ","XD"
"XcD1ffwAAAAJ","CS"
"xcV_89kAAAAJ","CS"
"XD5xbksAAAAJ","XD"
"xdC-UDMAAAAJ","CS"
"xdGKgtcAAAAJ","XD"
"XDgY-fMAAAAJ","XD"
"XDhQDdgAAAAJ","BIO"
"xdIRtREAAAAJ","XD"
"XDMGdZAAAAAJ","BIO"
"XdX6x60AAAAJ","BIO"
"xd_8IiIAAAAJ","CS"
"xe0eVksAAAAJ","XD"
"XE683E8AAAAJ","CS"
"xedYbeEAAAAJ","XD"
"xEPeEGAAAAAJ","BIO"
"XeUeJkkAAAAJ","BIO"
"XeyiyUYAAAAJ","CS"
"XF6Yk98AAAAJ","CS"
"xf7_yNsAAAAJ","XD"
"xfsIVmoAAAAJ","XD"
"xfwOz_kAAAAJ","CS"
"xG1dEIAAAAAJ","BIO"
"XG6aM5EAAAAJ","XD"
"xG9XC2MAAAAJ","XD"
"XGiiygQAAAAJ","CS"
"XGnfm1UkTfgC","XD"
"xhaTxtcAAAAJ","CS"
"xhUvqK8AAAAJ","CS"
"XhuZ9p0AAAAJ","BIO"
"XIQ7NvsAAAAJ","BIO"
"XjeIqxYAAAAJ","CS"
"xjkmJsgAAAAJ","CS"
"XJvLrVAAAAAJ","XD"
"xj_f0-YAAAAJ","XD"
"xkCYK58AAAAJ","CS"
"XkiApd4AAAAJ","CS"
"xKOEaRoAAAAJ","CS"
"xKSM8cQAAAAJ","CS"
"Xl4E0CsAAAAJ","CS"
"xlfT8vcAAAAJ","BIO"
"Xll-AbQAAAAJ","BIO"
"XM97iScAAAAJ","XD"
"xmCRzzMAAAAJ","BIO"
"XmjbcDAAAAAJ","XD"
"XMwdTIQAAAAJ","XD"
"XnLN35wAAAAJ","BIO"
"xNs4D2QAAAAJ","XD"
"xnsDhO4AAAAJ","BIO"
"XoMpU7gAAAAJ","XD"
"xPCVtawAAAAJ","CS"
"xPGhKkoAAAAJ","XD"
"XPYMp5sAAAAJ","CS"
"xqEfATIAAAAJ","XD"
"xQlXXWQAAAAJ","BIO"
"XqRwbWcAAAAJ","BIO"
"xriihOcAAAAJ","BIO"
"XrIr0nYAAAAJ","XD"
"Xs180T0AAAAJ","XD"
"XSmAcQkAAAAJ","CS"
"XSwScHgAAAAJ","BIO"
"xTj2eQwAAAAJ","CS"
"xTLHLD8AAAAJ","XD"
"xTRyOQcAAAAJ","XD"
"XtUBAtwAAAAJ","CS"
"XU7B4AEAAAAJ","BIO"
"Xu83eAkAAAAJ","BIO"
"xuDZ9-sAAAAJ","CS"
"XUp6qhMAAAAJ","CS"
"XuQW7ogAAAAJ","CS"
"xViwZ0QAAAAJ","CS"
"XVIWZggAAAAJ","BIO"
"XVNHaoMAAAAJ","BIO"
"xvnhpsAAAAAJ","BIO"
"XVoYTEoAAAAJ","CS"
"xVw8dCAAAAAJ","BIO"
"xW9Si-cAAAAJ","BIO"
"xwTbW0MAAAAJ","CS"
"Xx7j5kQAAAAJ","BIO"
"xXBPAdQAAAAJ","BIO"
"xXezIzIAAAAJ","BIO"
"XXmfmdkAAAAJ","XD"
"Xxmiua8AAAAJ","BIO"
"XxPA1LAAAAAJ","BIO"
"xYfYnG4AAAAJ","CS"
"xyHrRFUAAAAJ","CS"
"xYLmV7YAAAAJ","XD"
"XyQM8SkAAAAJ","CS"
"XYy_Nm4AAAAJ","CS"
"Xz8p2pIAAAAJ","XD"
"xZAWlosAAAAJ","BIO"
"XZjC0LIAAAAJ","XD"
"XZkvOTEAAAAJ","XD"
"XZV2eogAAAAJ","CS"
"xZwF5m8AAAAJ","BIO"
"x_7xA0UAAAAJ","XD"
"y-JsL4kAAAAJ","CS"
"Y-KJRwoAAAAJ","BIO"
"Y063_CIAAAAJ","XD"
"Y0E0lsgAAAAJ","CS"
"y0lYi-cAAAAJ","BIO"
"y0rvxmEAAAAJ","BIO"
"Y1C007wAAAAJ","CS"
"y2-3xzQAAAAJ","BIO"
"y2fSlecAAAAJ","CS"
"Y2HTFXAAAAAJ","XD"
"y2pH4jcAAAAJ","XD"
"Y3wdd8oAAAAJ","CS"
"Y4J5SOwAAAAJ","CS"
"Y6Yzy-8AAAAJ","BIO"
"y768HUkAAAAJ","CS"
"y7xrRCsAAAAJ","BIO"
"Y8-xGncAAAAJ","XD"
"Y80iWtgAAAAJ","CS"
"Y8FpsToAAAAJ","BIO"
"Y9Jw4lcAAAAJ","CS"
"y9_QaxwAAAAJ","BIO"
"YadECXsAAAAJ","BIO"
"yaSDAn0AAAAJ","BIO"
"yAxVOZ0AAAAJ","BIO"
"yb-POEcAAAAJ","XD"
"Yb5nVLAAAAAJ","BIO"
"ybfAUpsAAAAJ","CS"
"ybVTEEkAAAAJ","CS"
"yBZ7vtkAAAAJ","XD"
"Yc2L0NUAAAAJ","CS"
"yCdoo65q6NMC","XD"
"YcrMNggAAAAJ","CS"
"ydA8Q5AAAAAJ","XD"
"yDzXJC8AAAAJ","BIO"
"YE2tPHQAAAAJ","XD"
"YeDriCsAAAAJ","XD"
"YeT0BYwAAAAJ","CS"
"yeWtnR4AAAAJ","BIO"
"yExdCbEAAAAJ","BIO"
"Yf5wVssAAAAJ","CS"
"Yfkyms8AAAAJ","BIO"
"yfYYAMQAAAAJ","CS"
"YGDOoXAAAAAJ","CS"
"ygNTMegAAAAJ","BIO"
"YGQs1AYAAAAJ","CS"
"ygShHQUAAAAJ","XD"
"Yg_QjxcAAAAJ","CS"
"yHbeZQ4AAAAJ","BIO"
"yi6DR64AAAAJ","CS"
"yi9qu1cAAAAJ","CS"
"yidpx3wAAAAJ","BIO"
"yILa1y0AAAAJ","CS"
"YiTPFUsAAAAJ","BIO"
"YIwiAAsAAAAJ","CS"
"yj3SlSwAAAAJ","BIO"
"yjFpPkYAAAAJ","XD"
"YjpanIYAAAAJ","CS"
"YkAgWiEAAAAJ","BIO"
"yKHrbV4AAAAJ","XD"
"YkIThXQAAAAJ","XD"
"yl3L07sAAAAJ","CS"
"YLCXL-kAAAAJ","CS"
"Ylg4aUUAAAAJ","BIO"
"ylK19VUAAAAJ","CS"
"yLKgqPQAAAAJ","XD"
"YLKP3KkAAAAJ","XD"
"YLOz1kgAAAAJ","CS"
"yLQF4mkAAAAJ","XD"
"ylt7Js8AAAAJ","BIO"
"ymCi4oEAAAAJ","CS"
"yMMxLX8AAAAJ","BIO"
"YmpyLbEAAAAJ","BIO"
"ymwKqZsAAAAJ","XD"
"yMY9eZIAAAAJ","CS"
"Yn-Lm_QAAAAJ","CS"
"yO59sggAAAAJ","CS"
"YOGOScoAAAAJ","XD"
"YON32W4AAAAJ","CS"
"YOVZiJkAAAAJ","XD"
"YoXTlNIAAAAJ","XD"
"yp5xdBEAAAAJ","BIO"
"YPhI-YsAAAAJ","CS"
"yPOT9K0AAAAJ","XD"
"ypOvMY0AAAAJ","CS"
"YPzKczYAAAAJ","CS"
"YQmUZgYAAAAJ","BIO"
"yQNhFGUAAAAJ","CS"
"yQXfAWMAAAAJ","XD"
"YrihYtsAAAAJ","CS"
"yROWOrkAAAAJ","BIO"
"YRPveMcAAAAJ","CS"
"YrUtJqEAAAAJ","BIO"
"YsCuxPMAAAAJ","BIO"
"ysE8SHsAAAAJ","XD"
"YTJrQA4AAAAJ","CS"
"yTTJKNQAAAAJ","XD"
"YTvAfu4AAAAJ","BIO"
"ytXtLjkAAAAJ","XD"
"YTzrOAwAAAAJ","BIO"
"YU-baPIAAAAJ","XD"
"yuGFRlYAAAAJ","BIO"
"YUuWoPgAAAAJ","CS"
"YuWyvkMAAAAJ","XD"
"YU_CG7wAAAAJ","BIO"
"YVfr3wwAAAAJ","CS"
"YvgTUhkAAAAJ","BIO"
"yvvjnhIAAAAJ","CS"
"Yw2PquQAAAAJ","XD"
"ywgYvpsAAAAJ","BIO"
"yWJ9BqEAAAAJ","CS"
"YWMStXAAAAAJ","CS"
"YwoezYX7JVgJ","CS"
"YwTdf6wAAAAJ","CS"
"yx0wJlIAAAAJ","CS"
"YxGHbuMAAAAJ","CS"
"yxpqbdQAAAAJ","CS"
"yxUduqMAAAAJ","XD"
"Yy0EXRUAAAAJ","XD"
"Yy5PenMAAAAJ","BIO"
"Yy6xbCYAAAAJ","XD"
"YYp9xfoAAAAJ","XD"
"YYpp9xEAAAAJ","XD"
"yYroRg8AAAAJ","BIO"
"yz36E0IAAAAJ","BIO"
"YZHj-Y4AAAAJ","CS"
"YZO6qPoAAAAJ","BIO"
"YzqPXu8AAAAJ","BIO"
"YzvXRfAAAAAJ","CS"
"Y_Bm7IwAAAAJ","XD"
"Z-8n4c4AAAAJ","XD"
"z-D5f6gAAAAJ","BIO"
"z13bIdkAAAAJ","CS"
"Z1Kl2REAAAAJ","CS"
"Z1TeCpgAAAAJ","BIO"
"z20nJRsAAAAJ","BIO"
"z28ApZkAAAAJ","CS"
"z2foFg4AAAAJ","XD"
"z4PNjW4AAAAJ","BIO"
"z4S5rC0AAAAJ","CS"
"Z4V11w0AAAAJ","BIO"
"Z4Y5S2oAAAAJ","CS"
"z5dzCHUAAAAJ","BIO"
"z5ovGi0AAAAJ","BIO"
"Z5_fARAAAAAJ","BIO"
"Z6bM_NIAAAAJ","BIO"
"z6cJOmMAAAAJ","XD"
"Z6EHuGcAAAAJ","CS"
"Z6nLCukAAAAJ","XD"
"z6qoyXgAAAAJ","BIO"
"Z6Qp3B0AAAAJ","BIO"
"z7GCqT4AAAAJ","CS"
"Z7vJU1wAAAAJ","XD"
"z7yViWgAAAAJ","BIO"
"Z962IGQAAAAJ","CS"
"Z9Pfp6UAAAAJ","CS"
"z9t0tuoAAAAJ","XD"
"zAJ3NWEAAAAJ","BIO"
"zAo6f24AAAAJ","XD"
"ZasL8IoAAAAJ","CS"
"Zb0am48AAAAJ","BIO"
"Zc018qEAAAAJ","CS"
"Zc7YEbgAAAAJ","CS"
"zC8zRPEAAAAJ","BIO"
"ZcDNvvEAAAAJ","CS"
"zcIpOz8AAAAJ","BIO"
"zCO_h3cAAAAJ","CS"
"ZCw4KcoAAAAJ","XD"
"zD5ZfacAAAAJ","CS"
"ZDatV6MAAAAJ","CS"
"zdKmnYwAAAAJ","XD"
"zdnAkgsAAAAJ","CS"
"ZeG4wDgAAAAJ","CS"
"zei24_YAAAAJ","BIO"
"zElwjKkAAAAJ","BIO"
"ZfDtNpUAAAAJ","CS"
"ZFpENKoAAAAJ","XD"
"zgfSvoYAAAAJ","XD"
"ZgN-OgMAAAAJ","BIO"
"zGSP_osAAAAJ","XD"
"ZH1pa0EAAAAJ","CS"
"zh8E4voAAAAJ","CS"
"Zh8eiCYAAAAJ","XD"
"zHCTHbYAAAAJ","CS"
"ZhgBcHkAAAAJ","BIO"
"zhWbMG0AAAAJ","BIO"
"zi6ekpQAAAAJ","BIO"
"ZIExHooAAAAJ","CS"
"zIxfutQAAAAJ","XD"
"ZIZN5kIAAAAJ","XD"
"ZJrR0KQAAAAJ","CS"
"ZJxvr5kAAAAJ","BIO"
"Zk0ouhgAAAAJ","BIO"
"zkhHirIAAAAJ","CS"
"zkqz0_0AAAAJ","CS"
"zkvW8FQAAAAJ","XD"
"zKZ_F_4AAAAJ","BIO"
"ZlhpUZoAAAAJ","CS"
"zli5vkwAAAAJ","BIO"
"zLLJimcAAAAJ","CS"
"zLS4alQAAAAJ","BIO"
"ZLTSUtsAAAAJ","CS"
"zlzK-v0AAAAJ","CS"
"zlzqmvgAAAAJ","BIO"
"Zmvi6PMAAAAJ","CS"
"ZnHrz84AAAAJ","BIO"
"Znp3UkEAAAAJ","CS"
"ZnT-QpMAAAAJ","CS"
"ZNy346MAAAAJ","XD"
"zO6kmIAAAAAJ","CS"
"zoBGvW4AAAAJ","CS"
"zoBZ_FMAAAAJ","CS"
"ZocLOAMAAAAJ","CS"
"ZoI6hPwAAAAJ","CS"
"zorKm2EAAAAJ","XD"
"ZP1S8FYAAAAJ","BIO"
"ZPM4ycUAAAAJ","BIO"
"zPPieN8AAAAJ","BIO"
"ZqIlAdgAAAAJ","BIO"
"zqPtcskAAAAJ","CS"
"zQvCCk0AAAAJ","BIO"
"zrBpsoEAAAAJ","BIO"
"zrKC-PcAAAAJ","XD"
"zT8cqLkAAAAJ","XD"
"zte3RKUAAAAJ","XD"
"ztkfnCsAAAAJ","CS"
"zTkLS_gAAAAJ","XD"
"ZTkRs84AAAAJ","CS"
"ZTS2hocAAAAJ","XD"
"Zu07ltgAAAAJ","BIO"
"ZUBmqWsAAAAJ","CS"
"ZuCDNqwAAAAJ","CS"
"zuuO2YMAAAAJ","XD"
"zUW_nUIAAAAJ","CS"
"Zv-wcpoAAAAJ","BIO"
"zVcHDjQAAAAJ","BIO"
"ZvmgIoEAAAAJ","XD"
"ZVXhE_oAAAAJ","BIO"
"ZVxO6IIAAAAJ","XD"
"zvZa2b4AAAAJ","BIO"
"zwHgUaQAAAAJ","BIO"
"zwr9wPEAAAAJ","XD"
"Zx2TxxsAAAAJ","CS"
"zX3ba1kAAAAJ","CS"
"zxeEF2gAAAAJ","CS"
"zXhBB74AAAAJ","BIO"
"zximQqQAAAAJ","XD"
"ZXS-VpgAAAAJ","CS"
"ZxXBaswAAAAJ","XD"
"ZXxXKzAAAAAJ","BIO"
"zxz_OGgAAAAJ","XD"
"Zy1b3UAAAAAJ","CS"
"zY1kmVIAAAAJ","BIO"
"zYBMa04AAAAJ","BIO"
"zyDr9iMAAAAJ","BIO"
"zyS2E8oAAAAJ","XD"
"zZ0-4SUAAAAJ","CS"
"zZFIS2oAAAAJ","BIO"
"ZZiaPdYAAAAJ","CS"
"ZzNrbIUAAAAJ","XD"
"ZZrSuh8AAAAJ","CS"
"ZZTgznAAAAAJ","XD"
"ZzWjYkEAAAAJ","CS"
"Z_kEGKcAAAAJ","BIO"
"_-PAsvMAAAAJ","XD"
"_17pBNsAAAAJ","BIO"
"_1VlI00AAAAJ","CS"
"_2SYr5MAAAAJ","CS"
"_2UkAYEAAAAJ","CS"
"_2vphAIAAAAJ","CS"
"_3qZty0AAAAJ","XD"
"_4EISRwAAAAJ","CS"
"_4PzVMEAAAAJ","BIO"
"_4Q9rtUAAAAJ","XD"
"_8DDVkAAAAAJ","CS"
"_ajtFCMAAAAJ","CS"
"_Ax4EUYAAAAJ","CS"
"_bACLswAAAAJ","BIO"
"_Bg0dLgAAAAJ","BIO"
"_BSIZHAAAAAJ","CS"
"_cBKbV0AAAAJ","BIO"
"_cMw1IUAAAAJ","CS"
"_dpDymEAAAAJ","BIO"
"_dzO69sAAAAJ","CS"
"_e5OvWgAAAAJ","BIO"
"_EC6zUsAAAAJ","BIO"
"_ejcrb8AAAAJ","CS"
"_eOpPlQAAAAJ","XD"
"_f3b-nsAAAAJ","BIO"
"_Fah5fwAAAAJ","CS"
"_FbUThYAAAAJ","XD"
"_fiHvDAAAAAJ","CS"
"_FKX190AAAAJ","BIO"
"_h642WsAAAAJ","XD"
"_IIpR0EAAAAJ","CS"
"_j-j2-oAAAAJ","BIO"
"_jGHG0IAAAAJ","XD"
"_JhgbioAAAAJ","CS"
"_JjIgGcAAAAJ","XD"
"_JxS2MYAAAAJ","CS"
"_KNDS-kZ-nIJ","CS"
"_LsUHeoAAAAJ","CS"
"_mj1-BQAAAAJ","CS"
"_MmSAYEAAAAJ","BIO"
"_Mz2W-8AAAAJ","BIO"
"_nNBIGcAAAAJ","XD"
"_Ntvr_sAAAAJ","BIO"
"_nX-7mUAAAAJ","XD"
"_nyTrU0AAAAJ","CS"
"_OtwyTsAAAAJ","BIO"
"_ozgLUwAAAAJ","XD"
"_pPy-pAAAAAJ","CS"
"_qzAP6IAAAAJ","BIO"
"_R2wQEkAAAAJ","XD"
"_SEaWmkAAAAJ","XD"
"_sFl-OoAAAAJ","BIO"
"_SI7HeAAAAAJ","XD"
"_TBNJ2wAAAAJ","CS"
"_TU9kGYAAAAJ","CS"
"_u4XlD0AAAAJ","BIO"
"_umQuNkAAAAJ","BIO"
"_vdf32oAAAAJ","XD"
"_wlHRTUAAAAJ","BIO"
"_WWra9AAAAAJ","BIO"
"_WxLkC8AAAAJ","BIO"
"_YenRskAAAAJ","BIO"
"_yO5SYkAAAAJ","CS"
"_Z12v2IAAAAJ","CS"
"_ZIAy3cAAAAJ","CS"
"__TudQoAAAAJ","BIO"
"__z1kpoAAAAJ","XD"
