"Source","Target"
2166,57
66,2356
3334,73
2153,74
1265,83
83,2060
83,559
83,2527
2060,559
2060,2527
559,2527
711,95
139,3869
146,1280
389,212
3422,237
3422,3783
237,3783
1417,245
2908,271
279,3668
3658,287
337,2217
757,347
353,1083
354,1888
1668,387
2584,387
387,2715
3351,395
401,3786
470,3235
490,1289
490,804
1289,804
2119,498
505,533
1227,513
1227,2717
513,2717
529,3325
547,2330
1181,547
550,443
1577,581
597,1219
612,1870
3299,628
628,2608
705,674
686,1083
705,2631
2702,730
1417,2702
1417,730
1417,831
1417,889
1417,1623
1417,639
2702,831
2702,889
2702,1623
2702,639
730,831
730,889
730,1623
730,639
831,889
831,1623
831,639
889,1623
889,639
1623,639
735,1761
785,1904
785,1014
1080,790
798,3587
2760,812
1855,816
3718,847
1084,847
849,3410
3355,874
881,3686
889,1515
908,1577
3574,942
966,2797
966,1415
3755,996
3582,1043
353,1588
1083,1588
1751,1117
2872,1131
4039,1156
1455,1178
1212,443
1219,2330
1236,3259
3075,1246
1255,3089
1280,4024
1308,628
3512,1322
1378,1580
1415,2059
2778,1453
1480,3534
2414,1492
1533,1970
1888,1558
1596,4008
1599,4008
1630,1227
2921,1634
1645,3819
1667,3427
2584,1668
1721,2217
3697,1721
4075,1739
1751,2057
1802,1751
1758,2254
945,1760
4098,1798
1861,1816
2928,1826
1876,3484
1996,1880
3800,1880
2775,1888
83,1904
1265,1904
1911,3869
1947,4171
1947,718
1969,3426
2252,2001
2018,2905
2032,2244
3028,2059
2252,2092
3743,2163
2163,3375
2163,1322
3835,2217
2231,913
3028,2236
2486,2245
799,2256
77,2267
2217,2330
3783,2330
2434,3933
2434,2369
3933,2369
2396,1870
2406,3669
4079,2412
2422,2444
2550,399
2594,913
2606,3800
3257,2606
2635,2426
2572,2653
2452,2683
2692,3727
4039,2715
1668,2715
2951,2716
3385,2717
2722,3691
3726,2767
3996,2767
2777,4116
2797,3777
3586,2855
2907,3439
1417,2948
2702,2948
831,2948
2948,889
2948,1623
2948,639
2976,3221
3028,4171
3108,2837
342,3163
3184,2217
2858,3205
3259,3450
3262,3765
493,3278
3284,3351
3352,550
3381,2760
3577,3394
4026,3955
4026,3435
3955,3435
4026,2256
3955,2256
3435,2256
3449,2120
3467,3944
443,3493
3504,484
2187,3564
3631,1633
3642,674
353,3684
3697,2217
3722,978
3423,3751
3805,2859
1212,3892
3900,2827
3322,3909
4060,530
4069,146
4139,3427
4173,4163
30,2486
2166,2746
57,2746
1694,128
3731,143
3077,199
216,2876
1778,238
256,4021
3519,269
2434,302
382,2849
1683,398
401,1684
3786,1684
401,3570
3423,408
415,1870
3270,443
536,661
3184,547
3668,550
3270,550
591,567
578,655
2262,650
3267,674
1523,693
4184,713
3071,715
728,2834
785,1265
814,3553
830,3512
830,2904
3770,853
2162,3355
2162,874
2440,902
2594,924
941,2463
1178,1025
4008,1026
3582,1493
1043,1493
2538,1044
536,1075
686,1588
3494,1090
1103,2771
1117,203
3935,1121
3348,1153
1958,1174
1178,2236
4171,1178
3668,1233
640,1251
1455,3504
1497,3422
1215,1547
1563,2609
1582,3851
1605,2022
1630,3101
2951,1634
1692,1580
1103,1697
2771,1697
3267,1748
1754,3384
708,1843
1850,3783
1186,1882
1947,2855
1953,3338
1397,1955
1955,3921
1982,2656
2596,1990
2110,3005
4171,2120
2131,3425
2156,2901
3245,2163
3494,2187
2225,1271
2231,3572
30,2245
2776,2261
1349,2267
3530,2283
3530,3857
2283,3857
2296,1221
2422,2402
2410,3122
2444,1845
2937,2534
26,2561
2576,3450
2594,2830
2594,919
2596,3168
2596,4030
3168,4030
3873,2637
3668,2699
1397,2705
700,2705
2708,1667
2708,3586
3340,2717
3426,2720
2753,1843
2777,3656
3656,4116
3437,2778
2802,2874
3492,2817
2886,3777
138,2886
2886,1280
2921,500
2921,3476
500,3476
4008,2940
3299,3005
2591,3035
2701,3035
3056,633
3939,3089
3153,2640
3227,2369
3270,4031
2088,3296
3299,3969
3302,384
557,3370
4030,3371
3377,3425
488,3404
3419,2454
3519,3490
2603,3496
1550,3570
1550,3163
3570,3163
2777,3588
3609,2996
3642,679
2751,3644
2624,3644
3122,3691
3722,3100
1550,3726
3807,2489
323,3848
2160,3900
4054,3985
1297,4139
30,2660
2363,34
57,656
66,3122
83,1111
2482,100
190,2482
190,3426
2482,3426
388,203
216,1549
219,3974
2656,231
236,913
3255,239
2422,245
273,1589
274,513
2921,289
2502,348
392,2087
891,399
686,408
2471,411
419,2527
2961,1661
2961,463
1661,463
470,2646
891,3530
891,475
891,899
891,1156
3530,475
3530,899
3530,1156
475,899
475,1156
899,1156
1947,500
504,3352
4168,510
1593,510
2059,510
1227,1555
1555,513
538,3338
504,550
3481,561
860,602
2692,602
3727,602
602,2769
620,2424
628,3005
1972,631
638,536
3668,641
3668,2369
641,2369
1311,641
3539,651
674,1015
3467,693
708,3039
945,718
830,3743
1084,3718
1084,2356
3718,2356
847,2356
854,2392
499,879
1304,913
1007,3991
3582,3105
1043,3105
1043,4183
1075,3826
1075,2330
3826,2330
1178,2120
3203,1185
1227,1473
891,1268
3530,1268
899,1268
1156,1268
2041,1280
1295,274
1311,2454
641,2454
3245,1322
1355,3427
3570,1402
1918,1413
1442,1413
1424,2333
3481,2059
3481,1434
2059,1434
3800,1452
1247,1507
3156,1526
1550,2834
1574,4116
2921,1593
1694,3442
3891,1697
864,1754
1814,1821
2080,1826
120,1843
734,1850
1879,2406
3465,1879
3465,2406
3784,1888
1923,3027
1929,3844
1947,602
3262,1968
3765,1968
190,1969
1969,2482
3881,1969
1982,1870
2812,2023
1283,2062
2660,2111
2660,2226
2111,2226
2140,2163
3996,2144
706,2148
4139,2214
2214,3427
891,2231
3530,2231
899,2231
2231,1156
2347,1124
3042,2406
860,2427
602,2427
2769,2427
2432,139
2985,2458
2773,1969
2773,2482
2493,3754
2538,2804
3536,2546
1227,2592
3319,2615
2699,107
3765,2715
2755,2646
190,2773
2773,3426
2824,3697
2835,3777
2422,2864
2874,3339
2704,2925
2937,2834
2961,3691
3034,3191
3042,3593
1236,3102
3835,3127
2434,3128
3134,533
3277,3135
4069,3153
3153,3351
3481,3153
2059,3153
3184,3272
3185,3788
3726,3347
3467,3357
3743,3375
3381,907
1311,3419
3668,3419
1417,3444
3467,1523
3632,1667
3668,3731
3691,2700
3694,920
3709,1948
3715,1843
3761,2098
3761,2871
2098,2871
3933,3783
3801,2088
3887,847
2454,3985
4167,3092
3873,4187
3530,12
475,77
101,2501
101,1633
102,3669
3955,106
3668,107
3668,4079
3731,4079
3731,107
4079,107
177,2855
1533,188
2333,203
237,2863
2940,237
2625,271
273,408
3670,340
3670,1250
340,1250
2480,380
380,410
392,2170
2422,392
433,2625
3996,443
2144,443
3429,489
504,3267
3267,3352
1576,533
1283,536
538,2312
538,1953
3267,550
591,4161
2163,597
602,2855
604,2217
364,606
3245,638
3632,674
3731,674
3731,1694
674,1694
1748,679
3032,703
711,3105
1408,715
3668,718
3731,718
730,1250
764,2501
3853,765
785,2833
1563,789
3000,829
831,1338
847,1399
847,4030
853,3334
3034,878
3807,880
2489,880
890,2482
1990,893
2637,913
1504,921
3270,992
1008,2917
3423,1106
1485,1153
2587,1215
2928,1234
1251,1413
1255,3939
1322,1580
1385,2658
1395,3363
1523,1396
1397,3921
1403,3656
52,1413
1415,3363
1417,763
3217,1436
3602,1444
1492,1843
2222,1503
3437,1507
3431,1542
3431,1975
1542,1975
1549,3711
1555,2717
2275,1577
1590,4006
3506,1590
3506,4006
3506,2217
1590,2217
4006,2217
1634,1593
3547,1634
2422,1641
2775,3519
2775,1641
3519,1641
2631,1641
1666,3977
3730,1684
1776,2210
3429,1789
1791,2005
2645,1842
2645,2625
2645,2996
1842,2625
1842,2996
2625,2996
98,1870
2032,1877
1878,3008
2422,1888
3761,1899
1947,3659
1947,3930
3659,3930
1982,3145
1982,3857
2062,387
2160,3650
2193,3026
2209,438
2210,3224
2225,2609
2240,3935
3920,2419
1831,2493
379,2506
2526,1495
3429,2550
2550,294
2572,602
2572,500
602,500
2666,2574
2620,2606
2635,2015
3156,2639
3731,2699
4079,2699
718,2699
1523,2705
1396,2705
1942,2705
2716,1634
2723,2778
2762,849
3556,2767
401,2783
2803,3384
2804,2998
2804,4031
2797,2886
2886,78
2897,1739
2921,2951
3000,3358
686,3014
3038,3465
2219,3078
3153,770
3172,1958
1387,3191
2804,3273
3284,3382
3284,1623
3357,1396
3419,2369
3439,2573
3439,3218
2573,3218
3449,65
2422,3490
3726,3493
3504,2214
3581,4006
3581,3506
3581,2217
3429,3596
3609,2645
3609,2625
3642,1748
3668,3270
1826,3711
3718,1396
1814,3782
268,3796
3831,3915
3875,2879
1798,3879
3887,1399
3932,2012
3995,1780
4060,628
4105,4185
30,2111
993,31
3690,63
3700,83
2044,141
185,2903
405,203
1787,213
215,2408
237,3272
262,637
3420,271
536,271
1589,408
2797,1415
2797,278
1415,278
289,3980
289,3015
293,1733
568,398
398,1826
353,489
498,3949
3298,500
2156,513
830,557
557,3743
847,575
4030,575
591,1523
3935,611
2440,627
627,902
1519,639
3168,661
671,2238
705,3632
705,3933
3979,716
1419,750
1138,765
2804,770
2998,770
2511,787
795,3942
798,2170
1721,805
2292,820
828,271
830,1387
847,864
868,3933
187,874
3875,893
1762,907
1265,1014
1265,2833
1014,2833
1028,3650
1043,2642
2187,1090
2306,1092
1105,2803
1113,3014
1115,4157
2919,1147
1489,1204
3445,1228
1236,2674
1762,1250
1376,1251
1289,1739
1322,3338
4008,1378
1853,1405
1417,1891
3903,1434
1448,1858
1484,3116
2422,1486
1525,3361
1070,1562
3098,1568
289,1593
1599,2903
1601,3864
1601,2658
2310,1623
3857,1623
1630,2041
1700,3231
1719,1282
1958,1734
2522,1760
1785,2333
2103,1826
1826,3624
1832,513
1947,1711
1956,2064
1956,2843
1956,2527
2064,2843
2064,2527
2843,2527
1969,1219
2363,1970
2399,1990
2797,2022
1751,2023
4128,2095
2112,3363
2127,2640
578,2149
3588,2214
3465,2215
2225,3160
2272,3157
3651,2277
3423,2305
3423,3799
2305,3799
459,2330
3718,3587
2356,3587
399,2396
2444,2798
101,2506
3145,2602
3000,2613
2975,2690
2690,1112
1376,2705
1121,2750
1694,2752
2753,2527
2778,1880
2783,3786
2795,1574
2816,353
2824,236
2824,913
2828,107
2858,2296
775,2915
2922,2060
3071,2939
2960,1153
2602,2974
1464,2981
2692,3028
1186,3041
3056,2704
3057,3556
3062,2060
3062,1392
1955,3089
3114,2407
3114,2244
3153,1280
3153,4024
3168,3384
3185,2398
3357,3598
591,3357
3359,3969
2922,3379
3422,1955
3467,3754
1523,3754
3471,1428
3506,4154
3533,1953
3533,3339
1634,3588
3494,3718
2775,3740
3740,1641
3304,3796
1519,3796
1956,3805
3805,2064
3805,2843
3805,2527
3805,775
3879,2527
3914,2059
1462,3946
3996,2332
342,4051
4069,1415
